Fecha de Pago;Tipo de Operación;Número de Movimiento;Operación Relacionada;Importe
2025-12-19T15:13:21Z;Impuesto sobre los Créditos y Débitos en cobros;2153369351373;137986307257;-144
2025-12-19T15:13:21Z;Costo de Mercado Pago;2153369351375;137986307257;-232.8
2025-12-19T15:13:21Z;Retención Impuesto a los IIBB de Santa Fe;2153369351377;137986307257;-360
2025-12-19T15:18:27Z;Cobro;2153532565746;138626947328;13800
2025-12-19T15:18:27Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153532565748;138626947328;-6.9
2025-12-19T15:18:27Z;Impuesto sobre los Créditos y Débitos en cobros;2153532565750;138626947328;-82.8
2025-12-19T15:18:27Z;Costo de Mercado Pago;2153532565752;138626947328;-133.86
2025-12-19T15:18:27Z;Retención Impuesto a los IIBB de Santa Fe;2153532565754;138626947328;-207
2025-12-19T15:18:50Z;Cobro;2153532530544;138626987238;20000
2025-12-19T15:18:50Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153532530546;138626987238;-10
2025-12-19T15:18:50Z;Impuesto sobre los Créditos y Débitos en cobros;2153532530548;138626987238;-120
2025-12-19T15:18:50Z;Costo de Mercado Pago;2153532530550;138626987238;-198.15
2025-12-19T15:18:50Z;Retención Impuesto a los IIBB de Santa Fe;2153532530552;138626987238;-300
2025-12-19T15:21:39Z;Cobro;2153376679313;138627285722;20000
2025-12-19T15:21:39Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153376679315;138627285722;-10
2025-12-19T15:21:39Z;Impuesto sobre los Créditos y Débitos en cobros;2153376679317;138627285722;-120
2025-12-19T15:21:39Z;Costo de Mercado Pago;2153376679319;138627285722;-194
2025-12-19T15:21:39Z;Retención Impuesto a los IIBB de Santa Fe;2153376679321;138627285722;-300
2025-12-19T15:24:01Z;Cobro;2153537406296;137988106247;30000
2025-12-19T15:24:01Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153537406298;137988106247;-15
2025-12-19T15:24:01Z;Impuesto sobre los Créditos y Débitos en cobros;2153537406300;137988106247;-180
2025-12-19T15:24:01Z;Costo de Mercado Pago;2153537406302;137988106247;-291
2025-12-19T15:24:01Z;Retención Impuesto a los IIBB de Santa Fe;2153537406304;137988106247;-450
2025-12-19T15:32:47Z;Cobro;2153545016216;138628974170;3805
2025-12-19T15:32:47Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153545016218;138628974170;-1.9
2025-12-19T15:32:47Z;Impuesto sobre los Créditos y Débitos en cobros;2153545016220;138628974170;-22.83
2025-12-19T15:32:47Z;Costo de Mercado Pago;2153545016222;138628974170;-36.91
2025-12-19T15:32:47Z;Retención Impuesto a los IIBB de Santa Fe;2153545016224;138628974170;-57.08
2025-12-19T15:35:52Z;Cobro;2153389345063;138629414750;45000
2025-12-19T15:35:52Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153389345065;138629414750;-22.5
2025-12-19T15:35:52Z;Impuesto sobre los Créditos y Débitos en cobros;2153389345067;138629414750;-270
2025-12-19T15:35:52Z;Costo de Mercado Pago;2153389345069;138629414750;-436.5
2025-12-19T15:35:52Z;Retención Impuesto a los IIBB de Santa Fe;2153389345071;138629414750;-675
2025-12-19T15:38:29Z;Cobro;2153549934378;138629770882;27000
2025-12-19T15:38:29Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153549934380;138629770882;-13.5
2025-12-19T15:38:29Z;Impuesto sobre los Créditos y Débitos en cobros;2153549934382;138629770882;-162
2025-12-19T15:38:29Z;Costo de Mercado Pago;2153549934384;138629770882;-261.9
2025-12-19T15:38:29Z;Retención Impuesto a los IIBB de Santa Fe;2153549934386;138629770882;-405
2025-12-19T15:48:06Z;Cobro;2153558198852;138630984370;20000
2025-12-19T15:48:06Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153558198854;138630984370;-10
2025-12-19T15:48:06Z;Impuesto sobre los Créditos y Débitos en cobros;2153558198856;138630984370;-120
2025-12-19T15:48:06Z;Costo de Mercado Pago;2153558198858;138630984370;-194
2025-12-19T15:48:06Z;Retención Impuesto a los IIBB de Santa Fe;2153558198860;138630984370;-300
2025-12-19T15:54:15Z;Cobro;2153563622536;137991959999;8100
2025-12-19T15:54:15Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153563622538;137991959999;-4.05
2025-12-19T15:54:15Z;Impuesto sobre los Créditos y Débitos en cobros;2153563622540;137991959999;-48.6
2025-12-19T15:54:15Z;Retención Impuesto a los IIBB de Santa Fe;2153563622542;137991959999;-121.5
2025-12-19T15:54:15Z;Costo de Mercado Pago;2153563622544;137991959999;-129.89
2025-12-19T15:59:51Z;Cobro;2153409869199;137992802289;3083
2025-12-19T15:59:51Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153409869201;137992802289;-1.54
2025-12-19T15:59:51Z;Impuesto sobre los Créditos y Débitos en cobros;2153409869203;137992802289;-18.5
2025-12-19T15:59:51Z;Costo de Mercado Pago;2153409869205;137992802289;-29.91
2025-12-19T15:59:51Z;Retención Impuesto a los IIBB de Santa Fe;2153409869207;137992802289;-46.25
2025-12-19T16:03:46Z;Cobro;2153413330135;138633258732;20000
2025-12-19T16:03:46Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153413330137;138633258732;-10
2025-12-19T16:03:46Z;Impuesto sobre los Créditos y Débitos en cobros;2153413330139;138633258732;-120
2025-12-19T16:03:46Z;Costo de Mercado Pago;2153413330141;138633258732;-194
2025-12-19T16:03:46Z;Retención Impuesto a los IIBB de Santa Fe;2153413330143;138633258732;-300
2025-12-19T16:06:47Z;Cobro;2153416010077;138633611596;7500
2025-12-19T16:06:47Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153416010079;138633611596;-3.75
2025-12-19T16:06:47Z;Impuesto sobre los Créditos y Débitos en cobros;2153416010081;138633611596;-45
2025-12-19T16:06:47Z;Costo de Mercado Pago;2153416010083;138633611596;-72.75
2025-12-19T16:06:47Z;Retención Impuesto a los IIBB de Santa Fe;2153416010085;138633611596;-112.5
2025-12-19T16:07:56Z;Cobro;2153417146627;138633712032;4700
2025-12-19T16:07:56Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153417146629;138633712032;-2.35
2025-12-19T16:07:56Z;Impuesto sobre los Créditos y Débitos en cobros;2153417146631;138633712032;-28.2
2025-12-19T16:07:56Z;Costo de Mercado Pago;2153417146633;138633712032;-45.59
2025-12-19T16:07:56Z;Retención Impuesto a los IIBB de Santa Fe;2153417146635;138633712032;-70.5
2025-12-19T16:08:38Z;Cobro;2153417852023;137993823109;135019
2025-12-19T16:08:38Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153417852025;137993823109;-67.51
2025-12-19T16:08:38Z;Impuesto sobre los Créditos y Débitos en cobros;2153417852027;137993823109;-810.11
2025-12-19T16:08:38Z;Costo de Mercado Pago;2153417852029;137993823109;-1309.68
2025-12-19T16:08:38Z;Retención Impuesto a los IIBB de Santa Fe;2153417852031;137993823109;-2025.29
2025-12-19T16:08:47Z;Cobro;2153576591530;138633847588;5000
2025-12-19T16:08:47Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153576591532;138633847588;-2.5
2025-12-19T16:08:47Z;Impuesto sobre los Créditos y Débitos en cobros;2153576591534;138633847588;-30
2025-12-19T16:08:47Z;Costo de Mercado Pago;2153576591536;138633847588;-48.5
2025-12-19T16:08:47Z;Retención Impuesto a los IIBB de Santa Fe;2153576591538;138633847588;-75
2025-12-19T16:08:50Z;Cobro;2153576675850;138633938726;4400
2025-12-19T16:08:50Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153576675852;138633938726;-2.2
2025-12-19T16:08:50Z;Impuesto sobre los Créditos y Débitos en cobros;2153576675854;138633938726;-26.4
2025-12-19T16:08:50Z;Costo de Mercado Pago;2153576675856;138633938726;-42.68
2025-12-19T16:08:50Z;Retención Impuesto a los IIBB de Santa Fe;2153576675858;138633938726;-66
2025-12-19T16:09:29Z;Cobro;2153418462305;137993845905;29999
2025-12-19T16:09:29Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153418462307;137993845905;-15
2025-12-19T16:09:29Z;Impuesto sobre los Créditos y Débitos en cobros;2153418462309;137993845905;-179.99
2025-12-19T16:09:29Z;Costo de Mercado Pago;2153418462311;137993845905;-290.99
2025-12-19T16:09:29Z;Retención Impuesto a los IIBB de Santa Fe;2153418462313;137993845905;-449.99
2025-12-19T16:17:55Z;Cobro;2153426389277;138635003342;8300
2025-12-19T16:17:55Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153426389279;138635003342;-4.15
2025-12-19T16:17:55Z;Impuesto sobre los Créditos y Débitos en cobros;2153426389281;138635003342;-49.8
2025-12-19T16:17:55Z;Costo de Mercado Pago;2153426389283;138635003342;-80.51
2025-12-19T16:17:55Z;Retención Impuesto a los IIBB de Santa Fe;2153426389285;138635003342;-124.5
2025-12-19T16:17:58Z;Cobro;2153585019914;138634989694;40000
2025-12-19T16:17:58Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153585019916;138634989694;-20
2025-12-19T16:17:58Z;Impuesto sobre los Créditos y Débitos en cobros;2153585019918;138634989694;-240
2025-12-19T16:17:58Z;Costo de Mercado Pago;2153585019920;138634989694;-388
2025-12-19T16:17:58Z;Retención Impuesto a los IIBB de Santa Fe;2153585019922;138634989694;-600
2025-12-19T16:19:21Z;Cobro;2153427473457;137995644621;4600
2025-12-19T16:19:21Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153427473459;137995644621;-2.3
2025-12-19T16:19:21Z;Impuesto sobre los Créditos y Débitos en cobros;2153427473461;137995644621;-27.6
2025-12-19T16:19:21Z;Costo de Mercado Pago;2153427473463;137995644621;-44.62
2025-12-19T16:19:21Z;Retención Impuesto a los IIBB de Santa Fe;2153427473465;137995644621;-69
2025-12-19T16:20:31Z;Cobro;2153428674447;137995776827;6800
2025-12-19T16:20:31Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153428674449;137995776827;-3.4
2025-12-19T16:20:31Z;Impuesto sobre los Créditos y Débitos en cobros;2153428674451;137995776827;-40.8
2025-12-19T16:20:31Z;Costo de Mercado Pago;2153428674453;137995776827;-65.96
2025-12-19T16:20:31Z;Retención Impuesto a los IIBB de Santa Fe;2153428674455;137995776827;-102
2025-12-19T16:22:20Z;Cobro;2153589296600;137995931789;92500
2025-12-19T16:22:20Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153589296602;137995931789;-46.25
2025-12-19T16:22:20Z;Impuesto sobre los Créditos y Débitos en cobros;2153589296604;137995931789;-555
2025-12-19T16:22:20Z;Costo de Mercado Pago;2153589296606;137995931789;-897.25
2025-12-19T16:22:20Z;Retención Impuesto a los IIBB de Santa Fe;2153589296608;137995931789;-1387.5
2025-12-19T16:25:11Z;Cobro;2153591925500;137996354913;2747
2025-12-19T16:25:11Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153591925502;137996354913;-1.37
2025-12-19T16:25:11Z;Impuesto sobre los Créditos y Débitos en cobros;2153591925504;137996354913;-16.48
2025-12-19T16:25:11Z;Costo de Mercado Pago;2153591925506;137996354913;-26.65
2025-12-19T16:25:11Z;Retención Impuesto a los IIBB de Santa Fe;2153591925508;137996354913;-41.21
2025-12-19T16:27:15Z;Cobro;2153593679610;138636379764;5500
2025-12-19T16:27:15Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153593679612;138636379764;-2.75
2025-12-19T16:27:15Z;Impuesto sobre los Créditos y Débitos en cobros;2153593679614;138636379764;-33
2025-12-19T16:27:15Z;Costo de Mercado Pago;2153593679616;138636379764;-53.35
2025-12-19T16:27:15Z;Retención Impuesto a los IIBB de Santa Fe;2153593679618;138636379764;-82.5
2025-12-19T16:29:06Z;Cobro;2153436422331;137996860737;2010
2025-12-19T16:29:06Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153436422333;137996860737;-1.01
2025-12-19T16:29:06Z;Impuesto sobre los Créditos y Débitos en cobros;2153436422335;137996860737;-12.06
2025-12-19T16:29:06Z;Costo de Mercado Pago;2153436422337;137996860737;-19.5
2025-12-19T16:29:06Z;Retención Impuesto a los IIBB de Santa Fe;2153436422339;137996860737;-30.15
2025-12-19T16:32:39Z;Cobro;2153599030248;137997223585;9200
2025-12-19T16:32:39Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153599030250;137997223585;-4.6
2025-12-19T16:32:39Z;Impuesto sobre los Créditos y Débitos en cobros;2153599030252;137997223585;-55.2
2025-12-19T16:32:39Z;Costo de Mercado Pago;2153599030254;137997223585;-89.24
2025-12-19T16:32:39Z;Retención Impuesto a los IIBB de Santa Fe;2153599030256;137997223585;-138
2025-12-19T16:33:16Z;Cobro;2153599209578;138637425240;6658
2025-12-19T16:33:16Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153599209580;138637425240;-3.33
2025-12-19T16:33:16Z;Impuesto sobre los Créditos y Débitos en cobros;2153599209582;138637425240;-39.95
2025-12-19T16:33:16Z;Costo de Mercado Pago;2153599209584;138637425240;-64.58
2025-12-19T16:33:16Z;Retención Impuesto a los IIBB de Santa Fe;2153599209586;138637425240;-99.87
2025-12-19T16:45:40Z;Cobro;2153611362790;138639056582;12800
2025-12-19T16:45:40Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153611362792;138639056582;-6.4
2025-12-19T16:45:40Z;Impuesto sobre los Créditos y Débitos en cobros;2153611362794;138639056582;-76.8
2025-12-19T16:45:40Z;Costo de Mercado Pago;2153611362796;138639056582;-124.16
2025-12-19T16:45:40Z;Retención Impuesto a los IIBB de Santa Fe;2153611362798;138639056582;-192
2025-12-19T16:46:20Z;Cobro;2153612138878;138639090974;4002
2025-12-19T16:46:20Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153612138880;138639090974;-2
2025-12-19T16:46:20Z;Impuesto sobre los Créditos y Débitos en cobros;2153612138882;138639090974;-24.01
2025-12-19T16:46:20Z;Costo de Mercado Pago;2153612138884;138639090974;-38.82
2025-12-19T16:46:20Z;Retención Impuesto a los IIBB de Santa Fe;2153612138886;138639090974;-60.03
2025-12-19T16:49:10Z;Cobro;2153614580926;138639410062;6900
2025-12-19T16:49:10Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153614580928;138639410062;-3.45
2025-12-19T16:49:10Z;Impuesto sobre los Créditos y Débitos en cobros;2153614580930;138639410062;-41.4
2025-12-19T16:49:10Z;Costo de Mercado Pago;2153614580932;138639410062;-66.93
2025-12-19T16:49:10Z;Retención Impuesto a los IIBB de Santa Fe;2153614580934;138639410062;-103.5
2025-12-19T17:03:01Z;Cobro;2153627573562;138641643968;3400
2025-12-19T17:03:01Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153627573564;138641643968;-1.7
2025-12-19T17:03:01Z;Impuesto sobre los Créditos y Débitos en cobros;2153627573566;138641643968;-20.4
2025-12-19T17:03:01Z;Costo de Mercado Pago;2153627573568;138641643968;-32.98
2025-12-19T17:03:01Z;Retención Impuesto a los IIBB de Santa Fe;2153627573570;138641643968;-51
2025-12-19T17:04:59Z;Cobro;2153470281137;138641939692;68998
2025-12-19T17:04:59Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153470281139;138641939692;-34.5
2025-12-19T17:04:59Z;Impuesto sobre los Créditos y Débitos en cobros;2153470281141;138641939692;-413.99
2025-12-19T17:04:59Z;Costo de Mercado Pago;2153470281143;138641939692;-669.28
2025-12-19T17:04:59Z;Retención Impuesto a los IIBB de Santa Fe;2153470281145;138641939692;-1034.97
2025-12-19T17:19:23Z;Cobro;2153484678069;138644393686;4502
2025-12-19T17:19:23Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153484678071;138644393686;-2.25
2025-12-19T17:19:23Z;Impuesto sobre los Créditos y Débitos en cobros;2153484678073;138644393686;-27.01
2025-12-19T17:19:23Z;Costo de Mercado Pago;2153484678075;138644393686;-43.67
2025-12-19T17:19:23Z;Retención Impuesto a los IIBB de Santa Fe;2153484678077;138644393686;-67.53
2025-12-19T17:27:45Z;Cobro;2153652314658;138005887127;4160
2025-12-19T17:27:45Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153652314660;138005887127;-2.08
2025-12-19T17:27:45Z;Impuesto sobre los Créditos y Débitos en cobros;2153652314662;138005887127;-24.96
2025-12-19T17:27:45Z;Costo de Mercado Pago;2153652314664;138005887127;-40.35
2025-12-19T17:27:45Z;Retención Impuesto a los IIBB de Santa Fe;2153652314666;138005887127;-62.4
2025-12-19T17:31:07Z;Cobro;2153655733188;138006483587;13500
2025-12-19T17:31:07Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153655733190;138006483587;-6.75
2025-12-19T17:31:07Z;Impuesto sobre los Créditos y Débitos en cobros;2153655733192;138006483587;-81
2025-12-19T17:31:07Z;Costo de Mercado Pago;2153655733194;138006483587;-130.95
2025-12-19T17:31:07Z;Retención Impuesto a los IIBB de Santa Fe;2153655733196;138006483587;-202.5
2025-12-19T17:33:28Z;Cobro;2153658196030;138006855381;30000
2025-12-19T17:33:28Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153658196032;138006855381;-15
2025-12-19T17:33:28Z;Impuesto sobre los Créditos y Débitos en cobros;2153658196034;138006855381;-180
2025-12-19T17:33:28Z;Costo de Mercado Pago;2153658196036;138006855381;-291
2025-12-19T17:33:28Z;Retención Impuesto a los IIBB de Santa Fe;2153658196038;138006855381;-450
2025-12-19T17:37:01Z;Cobro;2153661821926;138647282352;50000
2025-12-19T17:37:01Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153661821928;138647282352;-25
2025-12-19T17:37:01Z;Impuesto sobre los Créditos y Débitos en cobros;2153661821930;138647282352;-300
2025-12-19T17:37:01Z;Costo de Mercado Pago;2153661821932;138647282352;-485
2025-12-19T17:37:01Z;Retención Impuesto a los IIBB de Santa Fe;2153661821934;138647282352;-750
2025-12-19T17:46:59Z;Cobro;2153512672817;138648968774;40000
2025-12-19T17:46:59Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153512672819;138648968774;-20
2025-12-19T17:46:59Z;Impuesto sobre los Créditos y Débitos en cobros;2153512672821;138648968774;-240
2025-12-19T17:46:59Z;Costo de Mercado Pago;2153512672823;138648968774;-388
2025-12-19T17:46:59Z;Retención Impuesto a los IIBB de Santa Fe;2153512672825;138648968774;-600
2025-12-19T17:48:45Z;Cobro;2153673692734;138649125516;10000
2025-12-19T17:48:45Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153673692736;138649125516;-5
2025-12-19T17:48:45Z;Impuesto sobre los Créditos y Débitos en cobros;2153673692738;138649125516;-60
2025-12-19T17:48:45Z;Costo de Mercado Pago;2153673692740;138649125516;-97
2025-12-19T17:48:45Z;Retención Impuesto a los IIBB de Santa Fe;2153673692742;138649125516;-150
2025-12-19T17:53:46Z;Cobro;2153519436049;138010296185;40000
2025-12-19T17:53:46Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153519436051;138010296185;-20
2025-12-19T17:53:46Z;Impuesto sobre los Créditos y Débitos en cobros;2153519436053;138010296185;-240
2025-12-19T17:53:46Z;Costo de Mercado Pago;2153519436055;138010296185;-388
2025-12-19T17:53:46Z;Retención Impuesto a los IIBB de Santa Fe;2153519436057;138010296185;-600
2025-12-19T17:54:48Z;Cobro;2153679731530;138650130286;30000
2025-12-19T17:54:48Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153679731532;138650130286;-15
2025-12-19T17:54:48Z;Impuesto sobre los Créditos y Débitos en cobros;2153679731534;138650130286;-180
2025-12-19T17:54:48Z;Costo de Mercado Pago;2153679731536;138650130286;-291
2025-12-19T17:54:48Z;Retención Impuesto a los IIBB de Santa Fe;2153679731538;138650130286;-450
2025-12-19T17:57:22Z;Cobro;2153682534910;138650540464;36000
2025-12-19T17:57:22Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153682534912;138650540464;-18
2025-12-19T17:57:22Z;Impuesto sobre los Créditos y Débitos en cobros;2153682534914;138650540464;-216
2025-12-19T17:57:22Z;Costo de Mercado Pago;2153682534916;138650540464;-349.2
2025-12-19T17:57:22Z;Retención Impuesto a los IIBB de Santa Fe;2153682534918;138650540464;-540
2025-12-19T18:02:22Z;Cobro;2153687721906;138651534324;36000
2025-12-19T18:02:22Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153687721908;138651534324;-18
2025-12-19T18:02:22Z;Impuesto sobre los Créditos y Débitos en cobros;2153687721910;138651534324;-216
2025-12-19T18:02:22Z;Costo de Mercado Pago;2153687721912;138651534324;-349.2
2025-12-19T18:02:22Z;Retención Impuesto a los IIBB de Santa Fe;2153687721914;138651534324;-540
2025-12-19T18:06:20Z;Cobro;2153532617605;138652175164;9500
2025-12-19T18:06:20Z;Retención Impuesto Ingresos Brutos Régimen SIRTAC;2153532617607;138652175164;-4.75
